-432.7650769689174,22378.0
-279.40574281810365,16060.0
-316.5613723292978,16331.0
-372.655149805741,17682.0
-389.9040819997817,17809.0
-414.9851376467487,20886.0
-429.48187628687845,21420.0
-431.34073639665013,22006.0
-423.02119301848427,21090.0
-349.38867945551203,17134.0
-336.58021034445824,16733.0
-394.4545636322784,18265.0
-402.0978601366838,19146.0
-328.36820779555796,16660.0
-396.4197314032572,18561.0
-424.1046871140144,21368.0
-361.56278097651153,17576.0
-322.86939377702913,16597.0
-343.1301066908675,17028.0
-340.4028065384186,16937.0
-398.644366838978,18981.0
-351.21630891050546,17495.0
-409.83035264134173,20316.0
-321.54319844354904,16349.0
-392.7784232814012,17963.0
-398.48135140467423,18731.0
-352.2696945126495,17567.0
-412.40570578905056,20563.0
-408.7639890049781,20096.0
-316.5613723292978,16331.0
-406.9401698350176,19955.0
-403.31808353819446,19497.0
-432.1565518723923,22241.0
-404.04380608262977,19508.0
-411.13601568212545,20538.0
-365.3852639090782,17620.0
-406.0068365016843,19760.0
-406.0068365016843,19760.0
-390.72149619379013,17903.0
-365.3852639090782,17620.0
