-294.3031483086508,16720.0
-442.52563641794035,22266.0
-434.2537471156717,21259.0
-436.17165489605935,22242.0
-327.0324553616405,17440.0
-330.61433329129727,17733.0
-305.39430483171134,16904.0
-382.5237967019414,19341.0
-347.2275360889056,18556.0
-411.28784039025135,20385.0
-363.4293845668202,18745.0
-345.35383439812074,18240.0
-308.0169370834213,17077.0
-295.55906519176773,16748.0
-387.0738165021635,19772.0
-409.455054250216,20055.0
-376.0647971915135,19054.0
-316.44730303551296,17092.0
-423.3417975561729,20897.0
-319.08548679272167,17306.0
-401.3657648072426,19960.0
-357.6984046868544,18571.0
-394.3513182433964,19936.0
-334.8478766459069,17950.0
-426.69728711913086,21159.0
-393.29185878393696,19794.0
-385.48497818153214,19492.0
-355.50538056126834,18566.0
-404.81452355854447,20037.0
-421.5179783862124,20735.0
-426.5858333857855,21092.0
-365.7981861917647,18880.0
-417.2808647391001,20727.0
-342.18513127243284,18138.0
-414.11315698001147,20577.0
-366.9586053516761,18997.0
-370.7729577075799,19037.0
-338.7285572524952,18112.0
-317.9573072891613,17259.0
-415.4570455691396,20580.0
