-226.085240361116,14756.0
-438.5073812038386,23090.0
-300.3225828702338,15851.0
-276.07249602815654,15661.0
-262.0957841219792,15146.0
-240.11695028277796,15041.0
-394.13212088264396,19823.0
-403.5079027091356,20662.0
-390.9535854918413,19143.0
-424.1296643806894,22018.0
-433.3442203994035,22881.0
-401.46438656947817,20055.0
-412.9931215512017,21272.0
-305.9818492310516,16467.0
-269.92007699422714,15582.0
-429.60703432512844,22482.0
-379.0062702217841,18129.0
-385.39113081388575,18762.0
-235.9455424070985,15009.0
-265.74866911854764,15245.0
-372.83473025807535,17992.0
-364.99973696312134,17938.0
-345.4785736195836,17413.0
-425.91825270034855,22381.0
-356.4074468526233,17933.0
-407.2444672817395,20954.0
-226.63344176739562,14821.0
-420.8177846900972,21522.0
-348.4148413743537,17680.0
-315.22422346450463,16966.0
-329.38413558761164,17287.0
-387.3370767598317,18995.0
-379.79172476723863,18506.0
-352.0174672607866,17778.0
-311.406823139891,16716.0
-420.7677846900972,21512.0
-410.4284269939856,21043.0
-397.89787783746857,20003.0
-305.9818492310516,16467.0
-337.64358032462957,17333.0
