-393.79737445077154,21685.0
-267.2249685135666,15361.0
-267.2249685135666,15361.0
-378.55389810681015,20637.0
-371.019087127838,18643.0
-294.62264820595686,15524.0
-346.6606615036798,17551.0
-363.74394354851705,18222.0
-298.31055618915997,15893.0
-352.23380755513324,17817.0
-369.19526795787755,18496.0
-341.02737129080106,17404.0
-361.7979976025711,17907.0
-311.737009682637,15951.0
-315.9638952651932,15975.0
-358.37769909743594,17833.0
-334.6597980212158,17224.0
-323.28267981737724,16367.0
-339.04288367818845,17225.0
-333.5934343848522,16934.0
-331.57958444410883,16635.0
-328.62349047859607,16558.0
-320.47731697180166,16273.0
-317.9950619318598,16225.0
-380.3777172767707,20791.0
-304.7660668935421,15910.0
-304.7660668935421,15910.0
-386.17403178580486,21289.0
-382.72853848830226,20802.0
-384.3033603156023,20943.0
-385.5719978874998,21144.0
-391.3991188290784,21648.0
-389.57529965911795,21302.0
-390.58524095781263,21528.0
-325.68093543907037,16520.0
-331.731073548225,16813.0
-389.68443681153457,21426.0
-385.5334562208331,20993.0
-333.4034036140693,16831.0
-325.68093543907037,16520.0
