-460.21820231098343,24826.0
-301.56963250162096,16249.0
-384.6408197561517,18342.0
-438.33976258201733,23447.0
-402.843141582131,18956.0
-433.9569846760164,21932.0
-422.78306801249994,21588.0
-325.49114414418466,16853.0
-447.9084688154213,23784.0
-407.0012214981734,19576.0
-351.3928251052246,17541.0
-422.77812390542783,20691.0
-363.8029006902103,17643.0
-377.17058254815726,18299.0
-448.2437188204291,24235.0
-413.4940526397053,19740.0
-319.05040073212285,16390.0
-441.7010517660073,23484.0
-405.3218722860926,19104.0
-416.499161227016,20417.0
-321.0257090061996,16530.0
-308.3680044451846,16327.0
-371.0549532148117,18164.0
-336.23922955987877,16937.0
-452.6336984122658,24438.0
-344.4604389203949,17371.0
-422.70657827643,20580.0
-348.2064674174244,17422.0
-414.4679945603493,20067.0
-364.9403019998014,17802.0
-428.9904850619139,21764.0
-415.37373020225573,20162.0
-336.3069382046938,17036.0
-306.6676971403851,16251.0
-431.10155894644004,21908.0
-338.13075737465425,17322.0
-458.6621921680891,24515.0
-455.8923608780424,24478.0
-459.2631821811133,24718.0
-367.7384398088628,18011.0
