-287.49455791161574,16769.0
-407.9983964293413,21183.0
-293.9496689039921,16922.0
-406.5071923271551,20843.0
-343.85582042272756,18272.0
-377.6689116193852,19389.0
-306.1681320265956,16999.0
-384.9447695633479,19638.0
-403.68422197906796,20612.0
-320.66897557417235,17319.0
-353.6637980112486,18399.0
-328.2409896723646,17541.0
-388.53564720717003,19856.0
-338.28405574273665,17889.0
-326.29504372641867,17436.0
-372.5285790434758,19257.0
-362.5157349148131,18763.0
-395.46495130448517,19998.0
-363.5292531092426,18903.0
-356.25470632865307,18677.0
-329.3514201397056,17851.0
-392.5399413563917,19877.0
-365.1195848860329,19096.0
-308.46862979897605,17257.0
-330.13687468516014,17883.0
-402.8163735051416,20399.0
-339.7595393510203,18044.0
-396.7157226380896,20195.0
-355.4692517831985,18603.0
-314.22813335263965,17315.0
-369.75503555666717,19180.0
-381.28542035139475,19539.0
-354.64600239934015,18437.0
-308.37654821832285,17164.0
-367.9312163867067,19133.0
-306.3196211307118,17068.0
-400.0026177465771,20293.0
-341.01545623413716,18222.0
-381.28542035139475,19539.0
-340.2300016886826,18170.0
