-267.38930924541995,16178.0
-267.38930924541995,16178.0
-291.37922775128305,16197.0
-333.1208913773167,17194.0
-334.64116576836017,17668.0
-337.9913739397268,17736.0
-308.6479166217397,16413.0
-333.1208913773167,17194.0
-320.68200324586036,16482.0
-339.95440435878135,17828.0
-291.37922775128305,16197.0
-347.2545093517272,17912.0
-410.5294100403832,20357.0
-348.18784268506056,17987.0
-381.5076623418349,18910.0
-337.84302859742303,17735.0
-415.1671864009274,20807.0
-400.073313384974,19945.0
-360.6401863774272,18133.0
-383.799964407316,19189.0
-337.84302859742303,17735.0
-341.15745691052433,17897.0
-338.64888186204655,17756.0
-362.78741760300574,18490.0
-406.3025244578271,20190.0
-335.89708265147704,17691.0
-384.5854189527705,19268.0
-308.7994057258559,16450.0
-415.71514724824425,20892.0
-399.3023573690228,19885.0
-307.543488842739,16254.0
-327.6380889116437,16966.0
-324.9088888284165,16565.0
-400.073313384974,19945.0
-398.9037004141356,19348.0
-380.411188680999,18826.0
-366.09290721963396,18533.0
-383.6520856194372,18980.0
