-412.4848757795037,20763.0
-353.1975601462473,17891.0
-289.4038132839021,15366.0
-356.53155467140203,18170.0
-385.5958783924894,18977.0
-363.24596741925694,18227.0
-369.99122977027395,18280.0
-300.3111494437511,15894.0
-345.09081017792715,17038.0
-389.7726956978144,19549.0
-404.24412833733095,20442.0
-370.23042288066233,18545.0
-331.3824687786043,16725.0
-409.1392761757494,20524.0
-339.52228320150067,17006.0
-347.0367561238731,17255.0
-409.9247307212039,20644.0
-333.4522420366749,16765.0
-338.12830355952104,16806.0
-325.67204048172846,15922.0
-388.5570598720801,19206.0
-403.23304138111246,20136.0
-400.20320444909487,19614.0
-351.26364170642927,17354.0
-374.4695649497128,18546.0
-364.403725403765,18238.0
-351.26364170642927,17354.0
-352.5890350497222,17815.0
-381.8139976699399,18636.0
-352.0490962518838,17370.0
-300.3111494437511,15894.0
-389.49039320541345,19366.0
-286.8549219327334,15202.0
-298.51327539619854,15568.0
-359.86512059386007,18204.0
-288.6787411026939,15254.0
