-0.0,0.0
-275.0472653336836,5651.0
-0.0,0.0
-185.15459732556698,1509.0
-259.47177282195184,4103.0
-253.39452151470056,3714.0
-271.3403451138011,5281.0
-251.22894935252444,3406.0
-141.03515919085504,900.0
-29.655440740615852,145.0
-165.92670771517737,1369.0
-63.57563923006725,347.0
-51.27449637292439,271.0
-81.67926560369362,543.0
-97.13057215377437,611.0
-120.34108255014316,770.0
-39.81701738132775,195.0
-191.78890062680577,1756.0
-164.66106894776482,1276.0
-130.87358255014314,850.0
-212.56046936989065,2158.0
-267.2878413782155,4970.0
-231.40338005116243,2669.0
-210.4870027373595,1905.0
-227.60388854459072,2576.0
-264.1756601538027,4368.0
-264.21814200351616,4733.0
-153.33630204799792,1068.0
-238.2098356776902,2834.0
-245.15169804527312,3143.0
-11.100388479262673,118.0
-242.1773681452227,2906.0
-153.33630204799792,1068.0
-219.46231785473913,2451.0
-109.24069407088048,703.0
-198.18585988021664,1811.0
-203.66481038371555,1876.0
-10.532499999999999,80.0
-105.1528299193032,688.0
-215.30996936989064,2297.0
