-0.0,0.0
-603.1506135568646,25725.0
-603.1506135568646,25725.0
-0.0,0.0
-585.9517629286266,20935.0
-524.3269246448018,14066.0
-525.0250040423812,15173.0
-585.8546200714837,19901.0
-395.4145288929177,6910.0
-587.6747120362975,21639.0
-572.4162567033861,18509.0
-382.22853495108234,6794.0
-567.0910507911497,17972.0
-597.985481608325,23434.0
-480.7479550833826,11915.0
-598.6947458533392,24138.0
-350.8410472913087,5439.0
-602.0296714620442,24597.0
-344.1023107907785,5099.0
-479.99755832833,11397.0
-89.38066763942547,475.0
-351.96410443416585,5886.0
-289.78263111540997,3644.0
-514.7086728281928,13824.0
-592.5813361969037,22105.0
-602.559830192203,24815.0
-310.8891266840062,4256.0
-99.91316763942547,555.0
-398.8078566240102,7194.0
-519.293398935419,13935.0
-263.4070371356362,2835.0
-491.3401984553695,12804.0
-505.58070078194805,13815.0
-338.02505948352723,4969.0
-594.3695044972853,22857.0
-347.81552781078926,5300.0
-489.5012753841345,12506.0
-482.7316491670767,12123.0
-316.11124292947767,4448.0
-197.25014586946332,1256.0
-172.44987647357235,1047.0
-496.84839260525166,13148.0
-600.0766033014467,24160.0
-274.7537639566923,3182.0
-418.4941931790658,8282.0
-471.01326800252747,10995.0
-471.5875923268518,11305.0
-281.977707216859,3553.0
-53.70000134624153,257.0
-561.6464274342763,17744.0
-266.90191654880937,2977.0
-494.8205186273777,12914.0
-59.57500134624153,322.0
-500.55646243170247,13272.0
-232.10900519342982,1831.0
-214.4626570691061,1485.0
-583.1045206182409,19487.0
-218.56753982090194,1639.0
-164.95310279705066,1015.0
-411.631829232888,7621.0
-580.5563280127973,19291.0
-558.8971841421397,17583.0
-332.56977737068206,4961.0
-290.1245067552913,3915.0
-42.16326758000777,202.0
-408.23850150179555,7558.0
-445.026119801411,9372.0
-10.161576640711901,50.0
-28.27091730005256,146.0
-47.89180354404373,237.0
-415.1008654479734,8219.0
-153.85271431778799,897.0
-269.3035077218639,3164.0
-405.2188818516143,7347.0
-553.1240787128236,16946.0
-239.75843508811232,2111.0
-224.9453915013405,1823.0
-528.9603627871325,15294.0
-583.8590764790467,19717.0
-176.6826862281815,1123.0
-144.6614185420524,895.0
-182.98237647357234,1127.0
-210.49512460157362,1413.0
-91.79639058112441,526.0
-71.87614420338438,398.0
-503.57266016910154,13435.0
-279.59869902162734,3323.0
-373.87182801500444,6579.0
-328.7697093798222,4803.0
-458.06466595874866,10365.0
-322.69245807257084,4598.0
-359.3884300162385,6037.0
-541.8275607370022,15850.0
-303.0174067625453,4119.0
-105.14375810008612,615.0
-593.2363869068429,22549.0
-252.03225422645008,2713.0
-203.9301570691061,1405.0
-77.92318864782884,399.0
-468.46007651316575,10844.0
-245.52859407428744,2504.0
-250.48061559481144,2536.0
-602.718830192203,25246.0
-136.20132170112572,791.0
-24.05392692066711,106.0
-296.1502797108735,3933.0
-124.66458793489196,736.0
-189.3602281540109,1213.0
-438.6044402772802,8689.0
-298.29625691452094,4048.0
-535.7299441658575,15646.0
-305.878841333004,4223.0
-354.2343750224012,6012.0
-426.18558298171024,8342.0
-430.8894703135611,8478.0
-505.35387320399224,13591.0
-143.320214317788,817.0
-325.64420937982214,4746.0
-539.0081857370022,15783.0
-591.8436323076987,21770.0
-566.7689455279918,17828.0
-221.28293046154258,1759.0
-557.9458748025187,17338.0
-365.3910264216398,6210.0
-368.41654590215927,6365.0
-476.6042305972376,11345.0
-445.0173876585539,9091.0
-602.718830192203,25246.0
-371.7379354069634,6392.0
-160.9923974819757,971.0
-448.144847877264,9676.0
-576.3409479940356,18773.0
-532.353690518225,15394.0
-577.4952324694517,19016.0
-446.3819193058354,9580.0
-200.5939834763009,1344.0
-573.890641500529,18727.0
-318.5128341025323,4545.0
-115.78073124046507,687.0
-362.9894352485852,6143.0
-120.43823124046507,702.0
-556.426987702792,17067.0
-402.6656903622526,7256.0
-443.07133502697496,9005.0
-413.25524328908347,7908.0
-579.8017721519914,19064.0
-458.69813156721426,10599.0
-546.9426259849369,16587.0
-533.2501201057072,15552.0
-240.87189969386483,2353.0
-130.47319088174692,755.0
-413.3096877335279,7960.0
-594.9664862920672,23103.0
-541.8309635676081,16162.0
-11.536733766233766,55.0
-550.7255554060506,16771.0
-455.2452909587486,10241.0
-155.76180702131506,962.0
-35.590660686900875,161.0
-449.05745310845964,9909.0
-591.8878122018787,21920.0
-453.4823623873201,10019.0
-234.90086297601388,1969.0
-241.2957843196783,2441.0
-235.52562533350317,2044.0
-597.9413017141451,23309.0
-489.18768289534444,12269.0
-66.37206756267248,363.0
-427.4961425824687,8365.0
-593.2363869068429,22549.0
-556.435719845649,17232.0
-376.7787680513154,6741.0
-77.92318864782884,399.0
-597.4167927855736,23115.0
-435.21111254618774,8615.0
-280.65023454292003,3448.0
-464.9651970999926,10765.0
-65.62204579068597,323.0
-460.33059171000315,10673.0
-542.4168464512879,16212.0
-35.961584046188975,191.0
-433.14915816443505,8590.0
-488.61335857102006,12201.0
-111.04106369066227,673.0
-109.90573124046507,622.0
-257.02918545519765,2749.0
-544.5794166394921,16374.0
-257.02918545519765,2749.0
-450.0890346562276,9963.0
-454.1158279957857,10154.0
-441.4237689555464,8829.0
-18.10934065934066,96.0
-18.10934065934066,96.0
-464.6516046112026,10675.0
-376.151283643831,6718.0
-133.1586376770761,767.0
-544.5794166394921,16374.0
-548.5949566340322,16758.0
-547.2647312480947,16658.0
-441.4237689555464,8829.0
