-0.0,0.0
-244.25945253000054,19502.0
-0.0,0.0
-244.1856063761544,18773.0
-134.01854965442692,2947.0
-241.9812378904734,16317.0
-243.3216309973665,17888.0
-243.3831524736301,18454.0
-146.03118582320883,4054.0
-220.8427710976976,11096.0
-242.9199177106532,17800.0
-233.56318874705755,13653.0
-242.7765400882756,17279.0
-205.6512604958365,8658.0
-136.78938210880204,3154.0
-159.22476305493757,5316.0
-185.8580861965342,7269.0
-173.59673917181655,5773.0
-206.9795178045286,8833.0
-236.06980732118652,14797.0
-211.46262328355857,9791.0
-96.64957834131164,1805.0
-234.233660066664,14049.0
-211.91696620857016,10142.0
-237.77230243373086,14889.0
-232.55910204265462,13265.0
-173.94416705643195,6080.0
-30.440219727547046,387.0
-154.92357708107406,5130.0
-202.96041250251082,8512.0
-149.37564351466153,4103.0
-116.20264992364973,2287.0
-19.580342700822023,211.0
-120.90536904028188,2425.0
-191.81823638781304,7474.0
-242.72846316519866,17165.0
-106.75733237440458,2110.0
-226.05580459874818,12130.0
-242.64126386449936,16797.0
-25.692394770408097,287.0
-238.57554102064034,15572.0
-53.622277142770294,685.0
-145.94509886668712,3707.0
-217.76612171415087,10751.0
-233.11591601978483,13486.0
-234.83030394883838,14515.0
-176.3570288130029,6344.0
-222.2451498901106,11292.0
-174.83890952398693,6203.0
-34.30090658505052,409.0
-224.61568851346095,11620.0
-91.88763087715317,1789.0
-6.786586239847109,60.0
-224.69785881595064,11909.0
-152.87295714992135,4976.0
-66.04461797109178,943.0
-234.59976176157923,14135.0
-122.28909916525957,2539.0
-218.259157153288,10944.0
-21.538564021514528,247.0
-8.890398858107837,96.0
-48.21967386037075,595.0
-181.3000956455045,6806.0
-89.08605357274739,1728.0
-207.47274384806587,9125.0
-230.82081644645666,13130.0
-189.4938341107732,7345.0
-130.61096791378142,2878.0
-179.19078180132277,6626.0
-238.30830217253194,15254.0
-227.79409019494616,12610.0
-123.77974649622877,2626.0
-151.60086236957324,4641.0
-128.82437324380783,2731.0
-161.9621787217022,5403.0
-237.83890266272803,15213.0
-227.26073051115168,12334.0
-58.57161047610363,784.0
-64.4331893996632,875.0
-69.39030784044282,1016.0
-242.44980931904482,16702.0
-234.80442649158607,14434.0
-215.12931661602317,10277.0
-15.676985097954947,156.0
-137.92903410758225,3273.0
-198.7550328409765,8073.0
-165.84288892402515,5571.0
-200.49293909712443,8136.0
-109.75195255931054,2244.0
-208.49031879150476,9329.0
-217.31331661602317,10442.0
-150.9307153107497,4494.0
-228.43207520443383,12762.0
-107.97432036455156,2201.0
-165.36388813030436,5486.0
-142.89450350990032,3632.0
-222.58951536762825,11418.0
-171.0780200551844,5696.0
-50.14846839319837,676.0
-0.07948744912447271,52.0
-28.72218584926457,334.0
-39.99791193001479,498.0
-11.387848755109625,118.0
-224.12265307432384,11510.0
-112.85930540741006,2265.0
-84.65870956908037,1604.0
-163.06977048324552,5420.0
-193.66167689698247,7841.0
-55.5804984634628,721.0
-61.095284637758446,844.0
-211.19538443545017,9601.0
-15.676985097954947,156.0
-180.84673300169672,6730.0
-209.13054239475994,9460.0
-217.35907932788757,10473.0
-184.30876039892343,7129.0
-150.04547981906805,4239.0
-87.11441499720624,1621.0
-68.22861797109178,1004.0
-240.0035190426184,15929.0
-82.17843336531158,1547.0
-213.47358578596976,10190.0
-224.74362152781504,12048.0
-193.57558994046073,7661.0
-191.90432334433478,7654.0
-177.5968266421639,6446.0
-150.4927525463408,4356.0
-72.02222431612401,1103.0
-194.90384724915282,7908.0
-241.04009205714007,16079.0
-182.4162309697574,7030.0
-152.3395974661269,4794.0
-98.58161065122543,1940.0
-227.34681746767342,12431.0
-144.5059320813289,3700.0
-196.46091519391769,8070.0
-142.14131933372008,3518.0
-3.9033576028670747,55.0
-126.19245676812665,2644.0
-177.94861144915242,6543.0
-210.02345649820035,9555.0
-139.48516455821488,3327.0
-57.1286057251068,758.0
-101.35229745794379,1943.0
-45.11765702464071,572.0
-62.07793905844014,857.0
-76.58263216822036,1369.0
-101.35472909200504,2020.0
-126.64526186625433,2705.0
-118.38664992364973,2348.0
-103.98421393362497,2030.0
-130.26354002916605,2828.0
-98.15995337192228,1879.0
-26.536862124679974,332.0
-200.57902605364617,8310.0
-243.90695253000052,18512.0
-228.64969373027338,12915.0
-195.6344865155815,8006.0
-37.22680596739416,447.0
-207.82017173268125,9186.0
-201.52124571715262,8476.0
-156.54978945197914,5200.0
-243.99415183069982,18693.0
-169.98192964800705,5694.0
-72.28431499828976,1218.0
-141.04958043297725,3464.0
-38.73759552171772,465.0
-230.2285941488334,13031.0
-35.425917399395836,444.0
-111.9931255241355,2261.0
-73.95071569253918,1227.0
-87.43237788476335,1723.0
-42.64095312458479,520.0
-140.70215254836185,3357.0
-189.4938341107732,7345.0
-83.0472809976518,1591.0
-183.624652022389,7105.0
-156.54978945197914,5200.0
-78.48687314555544,1390.0
-229.06532427391272,12998.0
-200.9620081349952,8387.0
-239.25719157123442,15661.0
-91.88763087715317,1789.0
-11.387848755109625,118.0
-118.2734525646007,2338.0
-49.71891953990322,630.0
-3.9033576028670747,55.0
-218.2133944414236,10879.0
-78.7489638277212,1440.0
-103.98421393362497,2030.0
-239.92786686870534,15834.0
-80.52856188101964,1459.0
-168.13700657108396,5648.0
-75.85495666987426,1303.0
-74.69326680052322,1291.0
-239.61211403516205,15730.0
-241.04009205714007,16079.0
-152.42568442264863,4895.0
-168.13700657108396,5648.0
-45.11765702464071,572.0
