-0.0,0.0
-202.67799216253337,13696.0
-0.0,0.0
-147.26478997114796,5585.0
-15.999515630349478,323.0
-177.60639756620552,8360.0
-92.07216151549699,2272.0
-103.34107131393024,2903.0
-134.8226662561983,5243.0
-162.00293684705048,6841.0
-41.53722073115123,651.0
-171.80754397424403,7425.0
-61.6692886611044,1304.0
-185.88837462807965,9253.0
-120.80206371865654,3819.0
-187.08245963749317,10013.0
-201.97311111142074,12935.0
-177.86833083982845,9056.0
-194.23216822098615,10932.0
-151.73274188289147,6400.0
-190.55606050514285,10415.0
-197.60579931689603,11378.0
-126.66914821309966,4319.0
-32.28941100858644,446.0
-167.45767455714451,7378.0
-26.6077832808367,378.0
-201.49484831385635,11808.0
-105.60846228999586,3128.0
-50.362771691199136,1207.0
-201.92061111142073,12281.0
-49.465256975759615,959.0
-154.81108750394444,6479.0
-132.718535093175,4800.0
-114.59656025057043,3320.0
-84.67943973802014,2160.0
-70.25878433447124,1498.0
-81.8894436233355,1923.0
-77.03324419139567,1713.0
-116.30321028252028,3451.0
-128.3893532679096,4607.0
