-0.0,0.0
-0.0,0.0
-202.67799216253337,14109.0
-202.67799216253337,14109.0
-120.92591620570889,4196.0
-130.89186454430953,4942.0
-84.12710773489465,2402.0
-196.17921365207658,11893.0
-201.12253331518409,12829.0
-195.25703101366236,11116.0
-73.94438984273316,2159.0
-94.59949311344094,2925.0
-167.6122459425108,6328.0
-107.87653905985802,4184.0
-68.69517114676022,1708.0
-167.9707863325312,7326.0
-28.06232515916409,300.0
-180.55576697279915,8764.0
-186.06758809968423,9865.0
-9.001436271173954,160.0
-17.06369016192519,299.0
-35.645301266727806,536.0
-142.1804267462928,5012.0
-58.78885610513589,1615.0
-202.4497715276127,13517.0
-160.64473306305433,6168.0
-106.176776627307,3618.0
-42.99176260947862,704.0
-178.1877474196721,8152.0
-191.45109184392905,10374.0
-53.53963740916296,1370.0
-172.594229951192,7541.0
-100.06106851196678,3469.0
-145.25182701246968,5352.0
-173.4947487592279,8054.0
-150.50104570844263,5450.0
-98.67995919341361,3074.0
-189.61159337240943,10344.0
-46.58145072877447,1006.0
-47.50911948299094,1239.0
