-0.0,0.0
-0.0,0.0
-99.71080351765904,2794.0
-91.38672877555025,2324.0
-94.95466488769212,2429.0
-82.6326126258723,1744.0
-89.81747112520198,2038.0
-77.43887085765867,1532.0
-2.3960209033221354,61.0
-10.998634997238899,96.0
-85.96990096056625,1942.0
-26.134569457642726,294.0
-79.00812850800693,1663.0
-72.35485753768847,1437.0
-97.00739619021093,2693.0
-65.23096929578128,1215.0
-67.73317724564438,1312.0
-19.272765094206186,279.0
-29.793712895758077,363.0
-51.20929450512051,872.0
-60.49087913166347,986.0
-69.77282037298286,1391.0
-54.43181016175815,916.0
-43.55494407761794,632.0
-30.834403656718656,439.0
-44.7808275235764,735.0
-58.555755847871325,919.0
-39.89580063950259,620.0
-13.394655900561034,157.0
-38.075955076957385,555.0
-61.36516484594918,1100.0
-62.61862525745359,1152.0
-15.079101077211556,212.0
-50.7726667236428,752.0
-34.40869955461001,477.0
-86.8860778190411,2009.0
-48.43997096169175,737.0
-18.144983323324908,239.0
-36.506697426609115,485.0
-97.00739619021093,2693.0
