-0.0,0.0
-603.1506135568646,30541.0
-0.0,0.0
-579.4325418482516,28525.0
-525.0551993729969,24385.0
-234.6186002235524,4635.0
-44.09560797711743,383.0
-177.9037065568647,3562.0
-260.7575778873652,5495.0
-81.90637019117962,1033.0
-447.62426002461837,19454.0
-294.43774005015024,8751.0
-344.4041808456563,11222.0
-570.6357324351333,26987.0
-325.1811146224874,9095.0
-284.9608478275702,7468.0
-276.83199863630085,6382.0
-375.9044388053417,14012.0
-95.42439255901255,1610.0
-147.6076331529555,3285.0
-335.07370431493064,10013.0
-478.5424965347309,20309.0
-353.3454021899639,12622.0
-128.10432183012614,1868.0
-518.6124084162126,22408.0
-216.6690850408946,3715.0
-436.63861023927825,17414.0
-489.54038169920415,21659.0
-539.5612507387772,25658.0
-411.72807147003215,15977.0
-418.1768887127403,16771.0
-443.1105867157547,18349.0
-358.1129480422712,13582.0
-143.8239724919828,2156.0
-510.97855842493345,22113.0
-558.8644597963594,26238.0
-401.3401221274175,14590.0
-20.694076640711902,130.0
-405.86573480303014,14674.0
-481.697120034911,20808.0
