-0.0,0.0
-23.890884634922646,2641.0
-0.0,0.0
-21.38906444033431,2092.0
-16.839199971585792,1125.0
-7.736356853816058,198.0
-2.5238904854608943,53.0
-5.316443989716619,175.0
-22.65451304038812,2236.0
-5.045638019567365,109.0
-19.308451597865844,1560.0
-15.454473041548807,974.0
-18.261861404611544,1537.0
-18.171505379857265,1320.0
-2.690718834248693,89.0
-16.568394001436538,1059.0
-13.96239372294715,793.0
-19.398807622620122,1782.0
-20.573900197919656,1948.0
-9.987261198928852,359.0
-23.126708316092618,2505.0
-12.00457399866295,606.0
-14.9736458941469,869.0
-8.007162823965313,264.0
-10.258067169078107,425.0
-13.110915462077584,689.0
-11.04831107151713,475.0
-18.171505379857265,1320.0
-20.326021057038698,1831.0
-22.7448690651424,2324.0
-12.00457399866295,606.0
-14.65754833317129,819.0
-23.126708316092618,2505.0
-13.110915462077584,689.0
-8.976009027729102,297.0
-11.04831107151713,475.0
-19.845193909636787,1788.0
-8.976009027729102,297.0
-20.371494981161455,1924.0
-22.7448690651424,2324.0
