-0.0,0.0
-22.749013882639524,2426.0
-0.0,0.0
-22.672445420601886,2013.0
-2.5238904854608943,53.0
-0.7902439024390244,50.0
-7.736356853816058,198.0
-5.045638019567365,109.0
-6.151979482981999,192.0
-3.3141343878999185,103.0
-22.379762493772617,1850.0
-18.653694139136164,1242.0
-5.214609319709588,142.0
-20.499815029910287,1449.0
-19.234366429856475,1260.0
-21.636761247918866,1621.0
-17.90069940970801,1043.0
-11.093602662343486,442.0
-15.317863786656778,757.0
-15.410517021015208,801.0
-11.505368025800403,445.0
-20.770621000059542,1515.0
-22.379762493772617,1850.0
-13.092536636616945,587.0
-10.494115854600652,383.0
-22.28940646901834,1776.0
-2.690718834248693,89.0
-16.661047235794967,944.0
-21.15593410051696,1562.0
-19.919142739189976,1431.0
-16.169342047526342,841.0
-17.419872262306104,984.0
-21.15593410051696,1562.0
-8.747609025015809,260.0
-8.526600756255082,248.0
-16.650169194928253,900.0
-18.553344630807484,1198.0
-18.38288816898691,1176.0
-12.081284465417195,525.0
-14.929689873613299,742.0
-7.736356853816058,198.0
-12.611709489215036,528.0
-9.537852927454832,310.0
-18.28253866065823,1132.0
-21.636761247918866,1621.0
-17.90069940970801,1043.0
-0.7902439024390244,50.0
-14.559038760145643,717.0
-14.078211612743734,658.0
-19.50517240000573,1326.0
-13.535264102152471,594.0
-14.332188810529988,686.0
-11.986195173202312,504.0
-12.84010949192833,565.0
-5.835881922006389,159.0
-21.90756721806812,1687.0
-18.171505379857265,1109.0
-22.018600498869084,1710.0
-16.169342047526342,841.0
-17.419872262306104,984.0
-20.770621000059542,1515.0
-22.28940646901834,1776.0
-8.976009027729102,297.0
-8.526600756255082,248.0
-9.00742790365699,307.0
-3.3141343878999185,103.0
-19.50517240000573,1326.0
-6.056890190767115,171.0
-17.04922114883845,959.0
-15.798690934058687,816.0
-19.648336769040725,1365.0
-10.082350491143735,380.0
-13.85136166312808,627.0
-14.692349470644054,733.0
-19.648336769040725,1365.0
-11.733768028513696,482.0
-10.777505101367876,409.0
-12.745020199713446,544.0
-9.987261198928852,359.0
-16.650169194928253,900.0
-10.777505101367876,409.0
-13.85136166312808,627.0
-14.211522323242143,674.0
-17.04922114883845,959.0
-15.798690934058687,816.0
-19.887011650955944,1415.0
-22.018600498869084,1710.0
-18.171505379857265,1109.0
-21.90756721806812,1687.0
-9.853950488430442,343.0
-9.853950488430442,343.0
-20.499815029910287,1449.0
-19.234366429856475,1260.0
-11.733768028513696,482.0
-19.887011650955944,1415.0
-13.535264102152471,594.0
-5.835881922006389,159.0
-9.537852927454832,310.0
-2.690718834248693,89.0
-5.045638019567365,109.0
