-0.0,0.0
-0.0,0.0
-310.62073090521193,5832.0
-294.165504076291,4765.0
-307.2274031741195,5318.0
-276.5281948754766,3843.0
-296.1491981599851,5203.0
-264.0730918877867,3613.0
-61.36128477091187,420.0
-256.0325193142861,3140.0
-227.18373267062742,2304.0
-231.31994088639297,2479.0
-171.65945374150564,1391.0
-21.261965119974576,224.0
-283.08376506400157,4507.0
-221.41357368445233,1999.0
-13.892350279955206,56.0
-46.50847136511155,303.0
-279.8720324823141,4162.0
-185.86205973882093,1449.0
-95.63363944922402,630.0
-140.29000008699816,1000.0
-240.08209812332214,2718.0
-248.05436030635053,2939.0
-38.80341730005256,226.0
-80.94879096437553,475.0
-159.85795733883143,1298.0
-194.9203999695695,1569.0
-215.96380678468543,1885.0
-205.6641114192595,1815.0
-115.45372384728209,857.0
-204.95535961085133,1622.0
-149.32545733883143,1164.0
-105.82235617089515,816.0
-75.71820050371488,466.0
-279.91621237649406,4395.0
-97.80376817551128,753.0
-241.67650862591194,2853.0
-129.1896116077355,949.0
-125.48868348856392,910.0
